mep_id,mep_name,group,Timothy Kirkhope Am 55,Timothy Kirkhope Am 53PC = Bloc 1,Timothy Kirkhope Am 53PC Art 2,Timothy Kirkhope Am 53PC Art 3.3,Timothy Kirkhope Am 53PC Art 3.9,Timothy Kirkhope Am 59,Timothy Kirkhope Am 53PC Art 6 §1,Timothy Kirkhope Am 53PC Art 6 §9/1,Timothy Kirkhope Am 53PC Art 6 §9/2,Timothy Kirkhope Am 53PC Art 8 §1/1,Timothy Kirkhope Am 53PC Art 8 §1/2,Timothy Kirkhope Am 54,Timothy Kirkhope Am 53PC Art 9 §1,Timothy Kirkhope Am 53PC Art 12,Timothy Kirkhope Am 61,Timothy Kirkhope Am 53PC Art 19 §3,Timothy Kirkhope Am 53PC Recital 10,Timothy Kirkhope Am 53PC Recital 32,Timothy Kirkhope Proposition modifiée,Timothy Kirkhope Résolution législative,Constance Le Grip Am 3,Constance Le Grip Résolution législative,Indrek Tarand Am 16,Indrek Tarand § 26,Indrek Tarand Am 3,Indrek Tarand Am 1,Indrek Tarand Am 28,Indrek Tarand § 37,Indrek Tarand § 38,Indrek Tarand Am 2,Indrek Tarand Am 22,Indrek Tarand Am 4,Indrek Tarand Am 5,Indrek Tarand Am 24,Indrek Tarand Résolution,Am 9,Am 19,Am 20,§ 5,Am 21,Am 22=37,Am 23,Am 10,Am 24,Am 25,Am 26,Am 27,Am 28,Am 29,Am 30,Am 31,Am 15,Am 47,Am 17,Am 34,Résolution,§ 1,§ 2,§ 7/2,§ 26/2,Tamás Meszerics § 2,Tamás Meszerics § 3/1,Tamás Meszerics § 3/2,Tamás Meszerics § 4,Tamás Meszerics § 8,Tamás Meszerics § 34/1,Tamás Meszerics § 34/2,Tamás Meszerics § 49/1,Tamás Meszerics § 49/2,Tamás Meszerics § 71,Tamás Meszerics Considérant H,Tamás Meszerics Résolution,Nirj Deva § 32/1,Nirj Deva § 32/2,Nirj Deva Résolution
51ec592fb819f257520000ec,Christoforou,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
53b2ddd5b819f205b00000cf,van Miltenburg,ALDE,Against,Against,Against,Against,For,For,Against,For,For,Abstain,Against,For,Against,Against,For,For,Against,Against,Against,Against,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,For,For,For,For,
53b2e068b819f205b000013e,Tang,S&D,Against,Against,Abstain,Abstain,Abstain,Abstain,Abstain,For,Abstain,Abstain,Abstain,For,Against,Abstain,Abstain,Abstain,Abstain,Abstain,Against,Against,Against,For,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,,For,,For,For,For,For,For,For
4f1adb5cb819f207b30000bd,Siekierski,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,,For,For,For,For,Against,For,For,Against,,For,For,For,For,For,For,Against,
5181b057b819f21320000000,Metsola,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2d736b819f205b0000014,Auštrevičius,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,Against,Against,For,For,For
53b2df53b819f205b0000111,Ropė,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Abstain,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1ac8b0b819f25efd0000e9,Griesbeck,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2da61b819f205b0000073,Gosiewska,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,Against,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,,Abstain,For,Against,For
53ba83b2b819f24b330001d0,Zagorakis,PPE,Against,For,For,For,For,Against,Against,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,For,For,For,,For,,,Against,Against,Abstain,Against,Against,Against,Against,Against,Against,Abstain,,,,,,,,,,,,,,,,,,,
51d2126db819f23b5b000003,Maletić,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,,,,,,,,,,
53b2d8b9b819f205b0000046,Danti,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,For,Against,Against,For,For,For,Against,For,Against,For,For,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac76ab819f25efd000087,Dantin,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,,,,,,,,,,,,,,,,,,,
53b2dfd5b819f205b0000122,Serrão Santos,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,Abstain,Against,Against,Against,For,,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,
4f1ac4a5b819f25896000027,Proust,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2de03b819f205b00000dc,Mosca,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac74ab819f25efd00007a,Cozzolino,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d90bb819f205b000004c,Diaconu,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,Abstain,Abstain,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,For,Against,For,For,For
4f1ac91fb819f25efd000110,Honeyball,S&D,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,For,For,Against,Abstain,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d79fb819f205b0000022,Bocskor,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2e004b819f205b000012a,Sonneborn,NI,For,Against,For,Against,For,Against,For,Against,For,Against,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,Against,For,Against,For,For,Against,Against,For,Against,For,Against,For,For,Against,Against,For,Against,For,Against,For,For,Against,For,Against,For,Against,For,For,For,Against,For,Against,Against,For,Against,For,Against,For,For,Against,For,Against,For,For,Against,For,Against,Against,For,Against,Against,For,Against
4f1ad260b819f2759500001f,Liese,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,For,For,Against,For,For,,,For,For,For,For,For,For,Against,For
53b2d7d9b819f205b000002b,Briano,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Abstain,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Abstain,Against,Abstain,For,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d818b819f205b0000033,Carver,EFDD,For,Against,Abstain,Abstain,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,For,Against,For,Against,For,For,For,For,For,For,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2d83ab819f205b0000036,Charanzová,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,Against,For,For,Against,For,For,For
55135fefd1d1c5764b000000,Torres Martínez,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,Abstain,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,Against,Against,For,For,For,Abstain,For,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Abstain,Abstain,Against,,,,,,,,,,,,,,,,
4f1adabbb819f207b3000089,Ries,ALDE,Against,For,For,For,For,Against,For,For,For,For,,Against,For,For,Against,For,For,For,For,For,Against,For,For,Abstain,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Abstain,For,Abstain,Against,Against,Against,Against,Against,Against,Against,For,Abstain,Against,Against,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,,,
53b2daa4b819f205b0000079,Guoga,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,Against,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Against,For,For,For,For,For,For,For,Against,For,Against,,,,,,,,,,
53b2de7db819f205b00000f1,Parker,EFDD,For,Against,Abstain,Against,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,Against,Against,For,Against,For,For,For,For,For,For,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,For,Abstain,Abstain,Abstain,Against,Against,Abstain,For,Abstain,For,Abstain,Against,Against,Against,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Against,Against,Abstain,Against,Against,Abstain,Against,Against,Against,Against
53b2e046b819f205b0000137,Šulin,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,,Against,Against,For,For,For,For,For,For,Against,For
53b2d725b819f205b0000012,Arthuis,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,Abstain,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1adbedb819f207b30000f0,Thun und Hohenstein,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,Against,Against,For,Against,Against,Against,Abstain,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,For,For,,,,,,,,,,,,,,,,
4f1ac978b819f25efd00013a,Karim,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,,For,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Against,For,Against,Abstain,Against,Against,Abstain,Against,Against,Against,Against,Against,For,For,Against,Against,,,,,,,,,,,,,,,,,,,,
54123d5fd1d1c5351a000000,González Peñas,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,Abstain,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,Against,Against,For,For,For,Abstain,For,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Abstain,Abstain,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
4f1adc2bb819f207b3000105,Ulvskog,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,Against,For,Against,Against,For,For,Against,For,Abstain,For,Against,For,Against,Against,Against,Against,Against,For,,Against,For,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,,For,For,For,,,
53b2d92ab819f205b0000051,D'Ornano,ENF,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2d849b819f205b0000039,Chrysogonos,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,Against,For,For,For,Abstain,Against,Against,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,Against,Against,Against,For,Against,,,,,,,,,,,,,,,,,,,
4f1ac49cb819f25896000023,Le Grip,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2da32b819f205b000006d,Gieseke,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2dd56b819f205b00000bf,Maragall,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
4f1ac7d4b819f25efd0000b0,Estaràs Ferragut,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,,For,,Against,Against,,For,Against,Against,,Against,Against,For,,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,,For,,For,For,,,Against,For,For,For,For,For,For,For,For,,For,Against,For
4f1ac807b819f25efd0000c2,Fleckenstein,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ad9b5b819f207b300002f,Michel,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,For,For,For,For,For
557f6cecd1d1c5739d000000,Czesak,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,For,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,For,Abstain,For,Against,For
4f1ac998b819f25efd000144,Kirkhope,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Abstain,Against,Against,Against,Abstain,For,Against,Against,For,,,,,,,,,,,,,,,,,,,
53b2dec1b819f205b00000fb,Pitera,PPE,,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
51d21270b819f23b5b000005,Picula,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,,,,,,,,,,
4f1ac811b819f25efd0000c6,Foster,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51ec5f4db819f2575200035e,Kudrycka,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1adc3bb819f207b300010a,Vaidere,PPE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ad99fb819f207b3000028,Mélenchon,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,Against,For,For,For,Against,Against,Against,Against,For,Against,For,For,Against,For,For,For,For,For,For,For,For,For,Against,Against,Against,For,Against,Abstain,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
4f1ac82bb819f25efd0000cf,Gardiazabal Rubial,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,Abstain,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,,,,,,,,,,
53b2dde2b819f205b00000d3,Moisă,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,,For,Abstain,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,,,,,,
53b2d98ab819f205b0000060,Fernández,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,Abstain,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,,,,,,,,,,,,,,,,
53b2dd43b819f205b00000bd,Mamikins,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Abstain,Abstain,Against,For,For,Against,For,For,For,Against,For,Abstain,For,Abstain,For,Against,For,For,Abstain,For,For,For,Against,For,For,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Abstain,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53ba824bb819f24b330001a7,Valcárcel Siso,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,Against,For
4f1ada6ab819f207b300006c,Pieper,PPE,Against,For,For,For,For,Against,For,,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ad93ab819f207b3000004,Łukacijewska,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,,For,Against,Against,Abstain,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,,Against,,,Against,Against,For,For,For,For,For,,,
53b2d75fb819f205b0000018,Bay,ENF,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Abstain,Abstain,Against,Against,For,For,For,Against,Against,Against,Against,For,Against,Abstain,Abstain,Against
53b2da1db819f205b000006c,Gericke,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,Against,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Against,For,For,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,For,For,Against,For
53b2df2ab819f205b000010b,Ribeiro,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2dd99b819f205b00000c9,Mayer,ENF,For,Against,Abstain,Abstain,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,Against,Against,Against,Against,For,Abstain,For,Abstain,Abstain,For,Abstain,For,Abstain,For,Abstain,Abstain,Abstain,For,Against,For,Against,Against,Against,Against,Abstain,Against,For,Against,Abstain,Abstain,For,Against,Against,Abstain,Abstain,For,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Abstain,Abstain,Against,,,,,,,,
